Scenario,Test_Stream,Model,Batch_Idx,F1-Score
S4_Stream,CORES,M2_XGBoost,216,0.7168083714846305
S4_Stream,CORES,M3_IsolationForest,216,0.7096774193548387
S4_Stream,CORES,M1_LogisticRegression,217,0.7204094689699296
S4_Stream,CORES,M2_XGBoost,217,0.7284595300261096
S4_Stream,CORES,M3_IsolationForest,217,0.7204094689699296
S4_Stream,CORES,M1_LogisticRegression,218,0.7154784842646115
S4_Stream,CORES,M2_XGBoost,218,0.7239583333333334
S4_Stream,CORES,M3_IsolationForest,218,0.7154784842646115
S4_Stream,CORES,M1_LogisticRegression,219,0.7046632124352331
S4_Stream,CORES,M2_XGBoost,219,0.7179827471798275
S4_Stream,CORES,M3_IsolationForest,219,0.7046632124352331
S4_Stream,CORES,M1_LogisticRegression,220,0.6902423051735429
S4_Stream,CORES,M2_XGBoost,220,0.7008660892738174
S4_Stream,CORES,M3_IsolationForest,220,0.6902423051735429
S4_Stream,CORES,M1_LogisticRegression,221,0.7038237200259235
S4_Stream,CORES,M2_XGBoost,221,0.716931216931217
S4_Stream,CORES,M3_IsolationForest,221,0.7038237200259235
S4_Stream,CORES,M1_LogisticRegression,222,0.6868023637557452
S4_Stream,CORES,M2_XGBoost,222,0.6919494344644045
S4_Stream,CORES,M3_IsolationForest,222,0.6868023637557452
S4_Stream,CORES,M1_LogisticRegression,223,0.7071751777634131
S4_Stream,CORES,M2_XGBoost,223,0.7188940092165899
S4_Stream,CORES,M3_IsolationForest,223,0.7071751777634131
S4_Stream,CORES,M1_LogisticRegression,224,0.7138263665594855
S4_Stream,CORES,M2_XGBoost,224,0.7260812581913499
S4_Stream,CORES,M3_IsolationForest,224,0.7138263665594855
S4_Stream,CORES,M1_LogisticRegression,225,0.7071751777634131
S4_Stream,CORES,M2_XGBoost,225,0.7155963302752294
S4_Stream,CORES,M3_IsolationForest,225,0.7071751777634131
S4_Stream,CORES,M1_LogisticRegression,226,0.6816084377059987
S4_Stream,CORES,M2_XGBoost,226,0.6958277254374159
S4_Stream,CORES,M3_IsolationForest,226,0.6816084377059987
S4_Stream,CORES,M1_LogisticRegression,227,0.7055016181229773
S4_Stream,CORES,M2_XGBoost,227,0.7172050098879367
S4_Stream,CORES,M3_IsolationForest,227,0.7055016181229773
S4_Stream,CORES,M1_LogisticRegression,228,0.7212276214833759
S4_Stream,CORES,M2_XGBoost,228,0.7335504885993486
S4_Stream,CORES,M3_IsolationForest,228,0.7212276214833759
S4_Stream,CORES,M1_LogisticRegression,229,0.71216999356085
S4_Stream,CORES,M2_XGBoost,229,0.721097322011757
S4_Stream,CORES,M3_IsolationForest,229,0.71216999356085
S4_Stream,CORES,M1_LogisticRegression,230,0.6763732627399074
S4_Stream,CORES,M2_XGBoost,230,0.6896551724137931
S4_Stream,CORES,M3_IsolationForest,230,0.6763732627399074
S4_Stream,CORES,M1_LogisticRegression,231,0.6970684039087948
S4_Stream,CORES,M2_XGBoost,231,0.7073656270736562
S4_Stream,CORES,M3_IsolationForest,231,0.6970684039087948
S4_Stream,CORES,M1_LogisticRegression,232,0.7046632124352331
S4_Stream,CORES,M2_XGBoost,232,0.7115761935905821
S4_Stream,CORES,M3_IsolationForest,232,0.7046632124352331
S4_Stream,CORES,M1_LogisticRegression,233,0.700454840805718
S4_Stream,CORES,M2_XGBoost,233,0.7093791281373845
S4_Stream,CORES,M3_IsolationForest,233,0.700454840805718
S4_Stream,CORES,M1_LogisticRegression,234,0.6996098829648895
S4_Stream,CORES,M2_XGBoost,234,0.7144754316069057
S4_Stream,CORES,M3_IsolationForest,234,0.6996098829648895
S4_Stream,CORES,M1_LogisticRegression,235,0.6987638256343527
S4_Stream,CORES,M2_XGBoost,235,0.7056504599211564
S4_Stream,CORES,M3_IsolationForest,235,0.6987638256343527
S4_Stream,CORES,M1_LogisticRegression,236,0.6945169712793734
S4_Stream,CORES,M2_XGBoost,236,0.7037773359840954
S4_Stream,CORES,M3_IsolationForest,236,0.6945169712793734
S4_Stream,CORES,M1_LogisticRegression,237,0.71216999356085
S4_Stream,CORES,M2_XGBoost,237,0.721097322011757
S4_Stream,CORES,M3_IsolationForest,237,0.71216999356085
S4_Stream,CORES,M1_LogisticRegression,238,0.6728599867285998
S4_Stream,CORES,M2_XGBoost,238,0.6875
S4_Stream,CORES,M3_IsolationForest,238,0.6728599867285998
S4_Stream,CORES,M1_LogisticRegression,239,0.6842105263157895
S4_Stream,CORES,M2_XGBoost,239,0.6985195154777928
S4_Stream,CORES,M3_IsolationForest,239,0.6842105263157895
S4_Stream,CORES,M1_LogisticRegression,240,0.6893840104849279
S4_Stream,CORES,M2_XGBoost,240,0.7
S4_Stream,CORES,M3_IsolationForest,240,0.6893840104849279
S4_Stream,CORES,M1_LogisticRegression,241,0.6945169712793734
S4_Stream,CORES,M2_XGBoost,241,0.7089452603471295
S4_Stream,CORES,M3_IsolationForest,241,0.6945169712793734
S4_Stream,CORES,M1_LogisticRegression,242,0.7046632124352331
S4_Stream,CORES,M2_XGBoost,242,0.7205298013245033
S4_Stream,CORES,M3_IsolationForest,242,0.7046632124352331
S4_Stream,CORES,M1_LogisticRegression,243,0.722860791826309
S4_Stream,CORES,M2_XGBoost,243,0.735812133072407
S4_Stream,CORES,M3_IsolationForest,243,0.722860791826309
S4_Stream,CORES,M1_LogisticRegression,244,0.6936642717178315
S4_Stream,CORES,M2_XGBoost,244,0.7002652519893899
S4_Stream,CORES,M3_IsolationForest,244,0.6936642717178315
S4_Stream,CORES,M1_LogisticRegression,245,0.7138263665594855
S4_Stream,CORES,M2_XGBoost,245,0.7232375979112271
S4_Stream,CORES,M3_IsolationForest,245,0.7138263665594855
S4_Stream,CORES,M1_LogisticRegression,246,0.712998712998713
S4_Stream,CORES,M2_XGBoost,246,0.7207325049051668
S4_Stream,CORES,M3_IsolationForest,246,0.712998712998713
S4_Stream,CORES,M1_LogisticRegression,247,0.6876640419947506
S4_Stream,CORES,M2_XGBoost,247,0.6947791164658634
S4_Stream,CORES,M3_IsolationForest,247,0.6876640419947506
S4_Stream,CORES,M1_LogisticRegression,248,0.6936642717178315
S4_Stream,CORES,M2_XGBoost,248,0.7042440318302388
S4_Stream,CORES,M3_IsolationForest,248,0.6936642717178315
S4_Stream,CORES,M1_LogisticRegression,249,0.695368558382257
S4_Stream,CORES,M2_XGBoost,249,0.7083056478405315
S4_Stream,CORES,M3_IsolationForest,249,0.695368558382257
S4_Stream,CORES,M1_LogisticRegression,250,0.6666666666666666
S4_Stream,CORES,M2_XGBoost,250,0.6702702702702703
S4_Stream,CORES,M3_IsolationForest,250,0.6666666666666666
S4_Stream,CORES,M1_LogisticRegression,251,0.7096774193548387
S4_Stream,CORES,M2_XGBoost,251,0.7159685863874345
S4_Stream,CORES,M3_IsolationForest,251,0.7096774193548387
S4_Stream,CORES,M1_LogisticRegression,252,0.7138263665594855
S4_Stream,CORES,M2_XGBoost,252,0.7256057629338573
S4_Stream,CORES,M3_IsolationForest,252,0.7138263665594855
S4_Stream,CORES,M1_LogisticRegression,253,0.6902423051735429
S4_Stream,CORES,M2_XGBoost,253,0.7040748162992652
S4_Stream,CORES,M3_IsolationForest,253,0.6902423051735429
S4_Stream,CORES,M1_LogisticRegression,254,0.7285441830896376
S4_Stream,CORES,M2_XGBoost,254,0.7359586830213041
S4_Stream,CORES,M3_IsolationForest,254,0.7285441830896376
S4_Stream,CORES,M1_LogisticRegression,255,0.6763732627399074
S4_Stream,CORES,M2_XGBoost,255,0.6872898453261601
S4_Stream,CORES,M3_IsolationForest,255,0.6763732627399074
S4_Stream,CORES,M1_LogisticRegression,256,0.6962190352020861
S4_Stream,CORES,M2_XGBoost,256,0.7041694242223693
S4_Stream,CORES,M3_IsolationForest,256,0.6962190352020861
S4_Stream,CORES,M1_LogisticRegression,257,0.7146529562982005
S4_Stream,CORES,M2_XGBoost,257,0.7220405493786789
S4_Stream,CORES,M3_IsolationForest,257,0.7146529562982005
S4_Stream,CORES,M1_LogisticRegression,258,0.7105093488072212
S4_Stream,CORES,M2_XGBoost,258,0.7189542483660131
S4_Stream,CORES,M3_IsolationForest,258,0.7105093488072212
S4_Stream,CORES,M1_LogisticRegression,259,0.7029831387808041
S4_Stream,CORES,M2_XGBoost,259,0.7078947368421052
S4_Stream,CORES,M3_IsolationForest,259,0.7029831387808041
S4_Stream,CORES,M1_LogisticRegression,260,0.678996036988111
S4_Stream,CORES,M2_XGBoost,260,0.6876675603217158
S4_Stream,CORES,M3_IsolationForest,260,0.678996036988111
S4_Stream,CORES,M1_LogisticRegression,261,0.717948717948718
S4_Stream,CORES,M2_XGBoost,261,0.7273910214703969
S4_Stream,CORES,M3_IsolationForest,261,0.717948717948718
S4_Stream,CORES,M1_LogisticRegression,262,0.7080103359173127
S4_Stream,CORES,M2_XGBoost,262,0.7178477690288714
S4_Stream,CORES,M3_IsolationForest,262,0.7080103359173127
S4_Stream,CORES,M1_LogisticRegression,263,0.7055016181229773
S4_Stream,CORES,M2_XGBoost,263,0.7157894736842105
S4_Stream,CORES,M3_IsolationForest,263,0.7055016181229773
S4_Stream,CORES,M1_LogisticRegression,264,0.6842105263157895
S4_Stream,CORES,M2_XGBoost,264,0.6943699731903485
S4_Stream,CORES,M3_IsolationForest,264,0.6842105263157895
S4_Stream,CORES,M1_LogisticRegression,265,0.7071751777634131
S4_Stream,CORES,M2_XGBoost,265,0.7170059093893631
S4_Stream,CORES,M3_IsolationForest,265,0.7071751777634131
S4_Stream,CORES,M1_LogisticRegression,266,0.7021414665801428
S4_Stream,CORES,M2_XGBoost,266,0.713813615333774
S4_Stream,CORES,M3_IsolationForest,266,0.7021414665801428
S4_Stream,CORES,M1_LogisticRegression,267,0.7029831387808041
S4_Stream,CORES,M2_XGBoost,267,0.71475843812045
S4_Stream,CORES,M3_IsolationForest,267,0.7029831387808041
S4_Stream,CORES,M1_LogisticRegression,268,0.7029831387808041
S4_Stream,CORES,M2_XGBoost,268,0.7109067017082786
S4_Stream,CORES,M3_IsolationForest,268,0.7029831387808041
S4_Stream,CORES,M1_LogisticRegression,269,0.7080103359173127
S4_Stream,CORES,M2_XGBoost,269,0.7211601845748187
S4_Stream,CORES,M3_IsolationForest,269,0.7080103359173127
S4_Stream,CORES,M1_LogisticRegression,270,0.6928104575163399
S4_Stream,CORES,M2_XGBoost,270,0.703851261620186
S4_Stream,CORES,M3_IsolationForest,270,0.6928104575163399
S4_Stream,CORES,M1_LogisticRegression,271,0.7012987012987013
S4_Stream,CORES,M2_XGBoost,271,0.709592641261498
S4_Stream,CORES,M3_IsolationForest,271,0.7012987012987013
S4_Stream,CORES,M1_LogisticRegression,272,0.71216999356085
S4_Stream,CORES,M2_XGBoost,272,0.7144719687092569
S4_Stream,CORES,M3_IsolationForest,272,0.71216999356085
S4_Stream,CORES,M1_LogisticRegression,273,0.7187700192184497
S4_Stream,CORES,M2_XGBoost,273,0.7271548930654569
S4_Stream,CORES,M3_IsolationForest,273,0.7187700192184497
S4_Stream,CORES,M1_LogisticRegression,274,0.6876640419947506
S4_Stream,CORES,M2_XGBoost,274,0.7014725568942436
S4_Stream,CORES,M3_IsolationForest,274,0.6876640419947506
S4_Stream,CORES,M1_LogisticRegression,275,0.6979166666666666
S4_Stream,CORES,M2_XGBoost,275,0.7084723148765844
S4_Stream,CORES,M3_IsolationForest,275,0.6979166666666666
S4_Stream,CORES,M1_LogisticRegression,276,0.6987638256343527
S4_Stream,CORES,M2_XGBoost,276,0.7054161162483488
S4_Stream,CORES,M3_IsolationForest,276,0.6987638256343527
S4_Stream,CORES,M1_LogisticRegression,277,0.717948717948718
S4_Stream,CORES,M2_XGBoost,277,0.7208848405985686
S4_Stream,CORES,M3_IsolationForest,277,0.717948717948718
S4_Stream,CORES,M1_LogisticRegression,278,0.6979166666666666
S4_Stream,CORES,M2_XGBoost,278,0.7087765957446809
S4_Stream,CORES,M3_IsolationForest,278,0.6979166666666666
S4_Stream,CORES,M1_LogisticRegression,279,0.711340206185567
S4_Stream,CORES,M2_XGBoost,279,0.7147498375568551
S4_Stream,CORES,M3_IsolationForest,279,0.711340206185567
S4_Stream,CORES,M1_LogisticRegression,280,0.678996036988111
S4_Stream,CORES,M2_XGBoost,280,0.6894701542588867
S4_Stream,CORES,M3_IsolationForest,280,0.678996036988111
S4_Stream,CORES,M1_LogisticRegression,281,0.7484355444305382
S4_Stream,CORES,M2_XGBoost,281,0.7547408343868521
S4_Stream,CORES,M3_IsolationForest,281,0.7484355444305382
S4_Stream,CORES,M1_LogisticRegression,282,0.6962190352020861
S4_Stream,CORES,M2_XGBoost,282,0.7065073041168659
S4_Stream,CORES,M3_IsolationForest,282,0.6962190352020861
S4_Stream,CORES,M1_LogisticRegression,283,0.6970684039087948
S4_Stream,CORES,M2_XGBoost,283,0.7054161162483488
S4_Stream,CORES,M3_IsolationForest,283,0.6970684039087948
S4_Stream,CORES,M1_LogisticRegression,284,0.712998712998713
S4_Stream,CORES,M2_XGBoost,284,0.7247706422018348
S4_Stream,CORES,M3_IsolationForest,284,0.712998712998713
S4_Stream,CORES,M1_LogisticRegression,285,0.711340206185567
S4_Stream,CORES,M2_XGBoost,285,0.7198952879581152
S4_Stream,CORES,M3_IsolationForest,285,0.711340206185567
S4_Stream,CORES,M1_LogisticRegression,286,0.7046632124352331
S4_Stream,CORES,M2_XGBoost,286,0.7168316831683168
S4_Stream,CORES,M3_IsolationForest,286,0.7046632124352331
S4_Stream,CORES,M1_LogisticRegression,287,0.712998712998713
S4_Stream,CORES,M2_XGBoost,287,0.7242960052390308
S4_Stream,CORES,M3_IsolationForest,287,0.712998712998713
S4_Stream,CORES,M1_LogisticRegression,288,0.7204094689699296
S4_Stream,CORES,M2_XGBoost,288,0.7306943543153797
S4_Stream,CORES,M3_IsolationForest,288,0.7204094689699296
S4_Stream,CORES,M1_LogisticRegression,289,0.7244897959183674
S4_Stream,CORES,M2_XGBoost,289,0.7311411992263056
S4_Stream,CORES,M3_IsolationForest,289,0.7244897959183674
S4_Stream,CORES,M1_LogisticRegression,290,0.7080103359173127
S4_Stream,CORES,M2_XGBoost,290,0.7173770491803279
S4_Stream,CORES,M3_IsolationForest,290,0.7080103359173127
S4_Stream,CORES,M1_LogisticRegression,291,0.7021414665801428
S4_Stream,CORES,M2_XGBoost,291,0.7078135259356533
S4_Stream,CORES,M3_IsolationForest,291,0.7021414665801428
S4_Stream,CORES,M1_LogisticRegression,292,0.717948717948718
S4_Stream,CORES,M2_XGBoost,292,0.7296416938110749
S4_Stream,CORES,M3_IsolationForest,292,0.717948717948718
S4_Stream,CORES,M1_LogisticRegression,293,0.7055016181229773
S4_Stream,CORES,M2_XGBoost,293,0.7099737532808399
S4_Stream,CORES,M3_IsolationForest,293,0.7055016181229773
S4_Stream,CORES,M1_LogisticRegression,294,0.6842105263157895
S4_Stream,CORES,M2_XGBoost,294,0.6925133689839572
S4_Stream,CORES,M3_IsolationForest,294,0.6842105263157895
S4_Stream,CORES,M1_LogisticRegression,295,0.6885245901639344
S4_Stream,CORES,M2_XGBoost,295,0.6977985323549033
S4_Stream,CORES,M3_IsolationForest,295,0.6885245901639344
S4_Stream,CORES,M1_LogisticRegression,296,0.7171263630532393
S4_Stream,CORES,M2_XGBoost,296,0.7246753246753247
S4_Stream,CORES,M3_IsolationForest,296,0.7171263630532393
S4_Stream,CORES,M1_LogisticRegression,297,0.6996098829648895
S4_Stream,CORES,M2_XGBoost,297,0.7075098814229249
S4_Stream,CORES,M3_IsolationForest,297,0.6996098829648895
S4_Stream,CORES,M1_LogisticRegression,298,0.6842105263157895
S4_Stream,CORES,M2_XGBoost,298,0.6957104557640751
S4_Stream,CORES,M3_IsolationForest,298,0.6842105263157895
S4_Stream,CORES,M1_LogisticRegression,299,0.6902423051735429
S4_Stream,CORES,M2_XGBoost,299,0.704225352112676
S4_Stream,CORES,M3_IsolationForest,299,0.6902423051735429
S4_Stream,CORES,M1_LogisticRegression,300,0.6919555264879006
S4_Stream,CORES,M2_XGBoost,300,0.6984126984126984
S4_Stream,CORES,M3_IsolationForest,300,0.6919555264879006
S4_Stream,CORES,M1_LogisticRegression,301,0.7236758136566688
S4_Stream,CORES,M2_XGBoost,301,0.7312661498708011
S4_Stream,CORES,M3_IsolationForest,301,0.7236758136566688
S4_Stream,CORES,M1_LogisticRegression,302,0.7046632124352331
S4_Stream,CORES,M2_XGBoost,302,0.7167325428194994
S4_Stream,CORES,M3_IsolationForest,302,0.7046632124352331
S4_Stream,CORES,M1_LogisticRegression,303,0.7021414665801428
S4_Stream,CORES,M2_XGBoost,303,0.7152317880794702
S4_Stream,CORES,M3_IsolationForest,303,0.7021414665801428
S4_Stream,CORES,M1_LogisticRegression,304,0.695368558382257
S4_Stream,CORES,M2_XGBoost,304,0.7027027027027027
S4_Stream,CORES,M3_IsolationForest,304,0.695368558382257
S4_Stream,CORES,M1_LogisticRegression,305,0.712998712998713
S4_Stream,CORES,M2_XGBoost,305,0.7238219895287958
S4_Stream,CORES,M3_IsolationForest,305,0.712998712998713
S4_Stream,CORES,M1_LogisticRegression,306,0.71216999356085
S4_Stream,CORES,M2_XGBoost,306,0.720626631853786
S4_Stream,CORES,M3_IsolationForest,306,0.71216999356085
S4_Stream,CORES,M1_LogisticRegression,307,0.6979166666666666
S4_Stream,CORES,M2_XGBoost,307,0.7053394858272907
S4_Stream,CORES,M3_IsolationForest,307,0.6979166666666666
S4_Stream,CORES,M1_LogisticRegression,308,0.7038237200259235
S4_Stream,CORES,M2_XGBoost,308,0.7145682267633487
S4_Stream,CORES,M3_IsolationForest,308,0.7038237200259235
S4_Stream,CORES,M1_LogisticRegression,309,0.7080103359173127
S4_Stream,CORES,M2_XGBoost,309,0.7145656433703462
S4_Stream,CORES,M3_IsolationForest,309,0.7080103359173127
S4_Stream,CORES,M1_LogisticRegression,310,0.7293519695044473
S4_Stream,CORES,M2_XGBoost,310,0.7407886231415644
S4_Stream,CORES,M3_IsolationForest,310,0.7293519695044473
S4_Stream,CORES,M1_LogisticRegression,311,0.6850756081525312
S4_Stream,CORES,M2_XGBoost,311,0.6911764705882353
S4_Stream,CORES,M3_IsolationForest,311,0.6850756081525312
S4_Stream,CORES,M1_LogisticRegression,312,0.7138263665594855
S4_Stream,CORES,M2_XGBoost,312,0.720626631853786
S4_Stream,CORES,M3_IsolationForest,312,0.7138263665594855
S4_Stream,CORES,M1_LogisticRegression,313,0.7080103359173127
S4_Stream,CORES,M2_XGBoost,313,0.7140065146579805
S4_Stream,CORES,M3_IsolationForest,313,0.7080103359173127
S4_Stream,CORES,M1_LogisticRegression,314,0.7080103359173127
S4_Stream,CORES,M2_XGBoost,314,0.7159685863874345
S4_Stream,CORES,M3_IsolationForest,314,0.7080103359173127
S4_Stream,CORES,M1_LogisticRegression,315,0.6763732627399074
S4_Stream,CORES,M2_XGBoost,315,0.6887238352464551
S4_Stream,CORES,M3_IsolationForest,315,0.6763732627399074
S4_Stream,CORES,M1_LogisticRegression,316,0.7055016181229773
S4_Stream,CORES,M2_XGBoost,316,0.7181518151815182
S4_Stream,CORES,M3_IsolationForest,316,0.7055016181229773
S4_Stream,CORES,M1_LogisticRegression,317,0.7088444157520981
S4_Stream,CORES,M2_XGBoost,317,0.7149380300065231
S4_Stream,CORES,M3_IsolationForest,317,0.7088444157520981
S4_Stream,CORES,M1_LogisticRegression,318,0.7154784842646115
S4_Stream,CORES,M2_XGBoost,318,0.7212475633528265
S4_Stream,CORES,M3_IsolationForest,318,0.7154784842646115
S4_Stream,CORES,M1_LogisticRegression,319,0.700454840805718
S4_Stream,CORES,M2_XGBoost,319,0.707044107965767
S4_Stream,CORES,M3_IsolationForest,319,0.700454840805718
S4_Stream,CORES,M1_LogisticRegression,320,0.6996098829648895
S4_Stream,CORES,M2_XGBoost,320,0.7078947368421052
S4_Stream,CORES,M3_IsolationForest,320,0.6996098829648895
S4_Stream,CORES,M1_LogisticRegression,321,0.6996098829648895
S4_Stream,CORES,M2_XGBoost,321,0.7088274044795784
S4_Stream,CORES,M3_IsolationForest,321,0.6996098829648895
S4_Stream,CORES,M1_LogisticRegression,322,0.6996098829648895
S4_Stream,CORES,M2_XGBoost,322,0.7093791281373845
S4_Stream,CORES,M3_IsolationForest,322,0.6996098829648895
S4_Stream,CORES,M1_LogisticRegression,323,0.7038237200259235
S4_Stream,CORES,M2_XGBoost,323,0.7123107307439105
S4_Stream,CORES,M3_IsolationForest,323,0.7038237200259235
S4_Stream,CORES,M1_LogisticRegression,324,0.7138263665594855
S4_Stream,CORES,M2_XGBoost,324,0.7235984354628422
S4_Stream,CORES,M3_IsolationForest,324,0.7138263665594855
S4_Stream,CORES,M1_LogisticRegression,325,0.7220447284345048
S4_Stream,CORES,M2_XGBoost,325,0.7300970873786408
S4_Stream,CORES,M3_IsolationForest,325,0.7220447284345048
S4_Stream,CORES,M1_LogisticRegression,326,0.7029831387808041
S4_Stream,CORES,M2_XGBoost,326,0.7098886705959397
S4_Stream,CORES,M3_IsolationForest,326,0.7029831387808041
S4_Stream,CORES,M1_LogisticRegression,327,0.6945169712793734
S4_Stream,CORES,M2_XGBoost,327,0.708
S4_Stream,CORES,M3_IsolationForest,327,0.6945169712793734
S4_Stream,CORES,M1_LogisticRegression,328,0.6833443054641212
S4_Stream,CORES,M2_XGBoost,328,0.6989898989898989
S4_Stream,CORES,M3_IsolationForest,328,0.6833443054641212
S4_Stream,CORES,M1_LogisticRegression,329,0.6910994764397905
S4_Stream,CORES,M2_XGBoost,329,0.7054108216432866
S4_Stream,CORES,M3_IsolationForest,329,0.6910994764397905
S4_Stream,CORES,M1_LogisticRegression,330,0.6893840104849279
S4_Stream,CORES,M2_XGBoost,330,0.7065144392209537
S4_Stream,CORES,M3_IsolationForest,330,0.6893840104849279
S4_Stream,CORES,M1_LogisticRegression,331,0.6962190352020861
S4_Stream,CORES,M2_XGBoost,331,0.7023102310231023
S4_Stream,CORES,M3_IsolationForest,331,0.6962190352020861
S4_Stream,CORES,M1_LogisticRegression,332,0.7055016181229773
S4_Stream,CORES,M2_XGBoost,332,0.7131578947368421
S4_Stream,CORES,M3_IsolationForest,332,0.7055016181229773
S4_Stream,CORES,M1_LogisticRegression,333,0.7038237200259235
S4_Stream,CORES,M2_XGBoost,333,0.7121111846459298
S4_Stream,CORES,M3_IsolationForest,333,0.7038237200259235
S4_Stream,CORES,M1_LogisticRegression,334,0.7071751777634131
S4_Stream,CORES,M2_XGBoost,334,0.7148488830486203
S4_Stream,CORES,M3_IsolationForest,334,0.7071751777634131
S4_Stream,CORES,M1_LogisticRegression,335,0.7063389391979301
S4_Stream,CORES,M2_XGBoost,335,0.7155963302752294
S4_Stream,CORES,M3_IsolationForest,335,0.7063389391979301
S4_Stream,CORES,M1_LogisticRegression,336,0.6928104575163399
S4_Stream,CORES,M2_XGBoost,336,0.7015221707478491
S4_Stream,CORES,M3_IsolationForest,336,0.6928104575163399
S4_Stream,CORES,M1_LogisticRegression,337,0.71216999356085
S4_Stream,CORES,M2_XGBoost,337,0.717915309446254
S4_Stream,CORES,M3_IsolationForest,337,0.71216999356085
S4_Stream,CORES,M1_LogisticRegression,338,0.7055016181229773
